air_date,category,round,x_pos,y_pos,value,weight,daily_double
2004-12-17,CLASSIC TV DRAMA EPISODES,2,2,4,1600,1,1
2004-12-17,ASIAN RIVERS,2,4,4,1600,1,1
2004-12-22,"\""N""TICE ME!",1,6,2,400,0.5,1
2004-12-22,"\""N""TICE ME!",1,6,5,1000,0.5,1
2004-12-22,SOUNDS LIKE A SIMPSONS CHARACTER,2,2,4,1600,1,1
2004-12-22,OF CHRISTMAS,2,6,5,2000,1,1
2004-12-24,THE FOUR-LEGGED ZOO,1,4,2,400,0.5,1
2004-12-24,THE FOUR-LEGGED ZOO,1,4,3,600,0.5,1
2004-12-24,TEAMS THAT DON'T END IN S,2,2,4,1600,1,1
2004-12-24,SHORT STORY WRITERS,2,3,4,1600,1,1
2004-12-28,COLLEGE BOWL,1,3,4,800,1,1
2004-12-28,BRITISH POETS LAUREATE,2,1,4,1600,1,1
2004-12-28,"\""BERT""DAYS",2,4,3,1200,0.5,1
2004-12-28,"\""BERT""DAYS",2,4,4,1600,0.5,1
2004-12-29,THE CALENDAR,1,4,4,800,1,1
2004-12-29,"\""S""CIENCE",2,1,1,400,0.2,1
2004-12-29,"\""S""CIENCE",2,1,2,800,0.2,1
2004-12-29,"\""S""CIENCE",2,1,3,1200,0.2,1
2004-12-29,"\""S""CIENCE",2,1,4,1600,0.2,1
2004-12-29,"\""S""CIENCE",2,1,5,2000,0.2,1
2004-12-29,TO B OR NOT TO B,2,6,4,1600,1,1
2004-12-30,MEN & WOMEN OF SCIENCE,1,1,4,800,1,1
2004-12-30,RELATED WORDS,2,4,3,1200,1,1
2004-12-30,IN HAVANA,2,6,2,800,1,1
2005-01-03,ORGANIZATIONS,1,3,5,1000,1,1
2005-01-03,PHYSICS,2,1,3,1200,1,1
2005-01-03,"\""HALL""s OF FAME",2,4,3,1200,1,1
2005-01-04,GOVERNMENT & POLITICS,1,4,3,600,0.5,1
2005-01-04,GOVERNMENT & POLITICS,1,4,5,1000,0.5,1
2005-01-04,FIRST LADIES,2,1,4,1600,0.5,1
2005-01-04,FIRST LADIES,2,1,5,2000,0.5,1
2005-01-04,IF AT FIRST YOU DON'T SECEDE...,2,5,4,1600,1,1
2005-01-05,THEY PASSED,1,3,3,600,1,1
2005-01-05,WELCOME TO STRATFORD,2,1,3,1200,0.3333333333333333,1
2005-01-05,WELCOME TO STRATFORD,2,1,4,1600,0.3333333333333333,1
2005-01-05,WELCOME TO STRATFORD,2,1,5,2000,0.3333333333333333,1
2005-01-05,THEY FOUND MORE THAN ONE ELEMENT,2,3,5,2000,1,1
2005-01-06,NOW THAT'S INVENTIVE!,1,4,3,600,1,1
2005-01-06,FOREWORDS,2,1,2,800,1,1
2005-01-06,HOUSEHOLD WORDS,2,4,4,1600,1,1
2005-01-10,FILMS OF THE '70s,1,2,2,400,0.5,1
2005-01-10,FILMS OF THE '70s,1,2,4,800,0.5,1
2005-01-10,FIRST THINGS FIRST,2,1,4,1600,1,1
2005-01-10,SPORTS TROPHIES,2,2,4,1600,1,1
2005-01-11,THE THINGS OF NATURE,1,1,5,1000,1,1
2005-01-11,COSMOPOLITAN,2,4,5,2000,1,1
2005-01-11,PARENTING,2,5,4,1600,1,1
2005-01-14,THE U.N.,1,1,4,800,1,1
2005-01-14,THE SCIENCE CATEGORY,2,2,4,1600,1,1
2005-01-14,"PEACE, LOVE & UNDERSTANDING",2,4,3,1200,0.5,1
2005-01-14,"PEACE, LOVE & UNDERSTANDING",2,4,5,2000,0.5,1
2005-01-17,IT HAPPENED IN THE '70s,1,4,3,600,0.5,1
2005-01-17,IT HAPPENED IN THE '70s,1,4,5,1000,0.5,1
2005-01-17,BULGARIA,2,1,5,2000,1,1
2005-01-17,ANTONYMS,2,4,3,1200,1,1
2005-01-18,ANATOMY & MEDICINE,1,1,3,600,0.5,1
2005-01-18,ANATOMY & MEDICINE,1,1,4,800,0.5,1
2005-01-18,BRIT LIT,2,1,5,2000,1,1
2005-01-18,FROM THE LATIN FOR...,2,4,4,1600,1,1
2005-01-19,BUILDING FEATURES,1,3,2,400,0.3333333333333333,1
2005-01-19,BUILDING FEATURES,1,3,4,800,0.3333333333333333,1
2005-01-19,BUILDING FEATURES,1,3,5,1000,0.3333333333333333,1
2005-01-19,DOSE,2,2,5,2000,1,1
2005-01-19,\'56,2,5,3,1200,0.5,1
2005-01-19,\'56,2,5,4,1600,0.5,1
2005-01-20,SCIENCE GUYS,1,1,4,800,1,1
2005-01-20,"\""A"" IN SHAKESPEARE",2,1,3,1200,1,1
2005-01-20,AWARDS,2,3,2,800,0.3333333333333333,1
2005-01-20,AWARDS,2,3,4,1600,0.3333333333333333,1
2005-01-20,AWARDS,2,3,5,2000,0.3333333333333333,1
2005-01-21,KILL BILL: VOL. 1,1,1,5,1000,1,1
2005-01-21,KILL BILL: VOL. 2,2,1,3,1200,1,1
2005-01-21,2-PART WORDS,2,6,3,1200,1,1
2005-01-24,SCIENCE,1,3,5,1000,1,1
2005-01-24,SHIPS' NAMES,2,1,2,800,0.25,1
2005-01-24,SHIPS' NAMES,2,1,3,1200,0.25,1
2005-01-24,SHIPS' NAMES,2,1,4,1600,0.25,1
2005-01-24,SHIPS' NAMES,2,1,5,2000,0.25,1
2005-01-24,JOSE CAN YOU SEE,2,4,5,2000,1,1
2005-01-26,AT THE ART MUSEUM,1,1,5,1000,1,1
2005-01-26,19th CENTURY LITERARY QUOTES,2,1,2,800,1,1
2005-01-26,I'M GETTING SPACED OUT!,2,3,5,2000,1,1
2005-01-27,TEENS IN HISTORY,1,5,3,600,1,1
2005-01-27,CONSTITUTIONAL AMENDMENTS,2,1,2,800,1,1
2005-01-27,IN THE DICTIONARY,2,4,5,2000,1,1
2005-01-28,THE 50 STATES,1,4,4,800,1,1
2005-01-28,THE EVOLUTIONARY WAR,2,1,2,800,0.5,1
2005-01-28,THE EVOLUTIONARY WAR,2,1,4,1600,0.5,1
2005-02-01,"TIME FOR A ""PI\""",1,6,4,800,1,1
2005-02-01,CANADIAN FLAGS,2,1,4,1600,0.5,1
2005-02-01,CANADIAN FLAGS,2,1,5,2000,0.5,1
2005-02-01,LINCOLN BLOGS,2,5,2,800,0.5,1
2005-02-01,LINCOLN BLOGS,2,5,3,1200,0.5,1
2005-02-07,BOTANY,1,1,2,400,0.5,1
2005-02-07,BOTANY,1,1,3,600,0.5,1
2005-02-07,WORLD TRAVEL,2,3,3,1200,1,1
2005-02-07,TEXT MESSAGING,2,4,5,2000,1,1
2005-02-08,NATURE,1,4,2,400,0.3333333333333333,1
2005-02-08,NATURE,1,4,4,800,0.3333333333333333,1
2005-02-08,NATURE,1,4,5,1000,0.3333333333333333,1
2005-02-08,PENINSULAS,2,1,5,2000,1,1
2005-02-08,UNIVERSAL TRUTH,2,3,3,1200,1,1
2005-02-15,THE STONES,1,4,5,1000,1,1
2005-02-15,THE HUMAN BODY,2,3,3,1200,1,1
2005-02-15,THE SECRETARY OF STATE WHO...,2,5,4,1600,1,1
2005-02-16,CATS,1,5,3,600,1,1
2005-02-16,YOU GOT MY LITERARY NUMBER,2,3,2,800,1,1
2005-02-16,LITTLE GREEN MEN,2,4,2,800,1,1
2005-02-21,"AR""T\""",1,3,2,400,0.3333333333333333,1
2005-02-21,"AR""T\""",1,3,3,600,0.3333333333333333,1
2005-02-21,"AR""T\""",1,3,4,800,0.3333333333333333,1
2005-02-21,MAMMALS,2,1,4,1600,1,1
2005-02-21,"\""C.S."", I",2,5,5,2000,1,1
2005-02-22,MY LITTLE BLACK BOOK,1,1,4,800,1,1
2005-02-22,IT'S ALL A PLANT,2,4,4,1600,1,1
2005-02-22,PRE-CIVIL WAR AMERICA,2,5,3,1200,1,1
2005-02-23,PEOPLE & PLACES,1,5,4,800,1,1
2005-02-23,small state capitals,2,1,5,2000,1,1
2005-02-23,PLAYS,2,5,5,2000,1,1
2005-02-24,THE GREAT EXHIBITION OF 1851,1,4,3,600,1,1
2005-02-24,DESPERATE HOUSEWIVES,2,1,3,1200,0.5,1
2005-02-24,DESPERATE HOUSEWIVES,2,1,5,2000,0.5,1
2005-02-24,ACCORDING TO JIM,2,4,5,2000,1,1
2005-02-25,"DOUBLE ""D""s",1,6,5,1000,1,1
2005-02-25,THE BRITISH MONARCH WHEN...,2,1,4,1600,1,1
2005-02-25,WEST VIRGINIA,2,5,5,2000,1,1
2005-03-04,MYTHOLOGY,1,1,3,600,1,1
2005-03-04,THE ELEMENTS,2,1,2,800,1,1
2005-03-04,BROADWAY MUSICAL SETTINGS,2,2,2,800,0.3333333333333333,1
2005-03-04,BROADWAY MUSICAL SETTINGS,2,2,3,1200,0.3333333333333333,1
2005-03-04,BROADWAY MUSICAL SETTINGS,2,2,4,1600,0.3333333333333333,1
2005-03-07,NOVEL PLACES,1,1,3,600,1,1
2005-03-07,PARTICLE PHYSICS,2,1,5,2000,1,1
2005-03-07,"& ONE LAST ""EZ"" CATEGORY",2,6,3,1200,0.5,1
2005-03-07,"& ONE LAST ""EZ"" CATEGORY",2,6,5,2000,0.5,1
2005-03-08,ORGANIZATIONS,1,3,5,1000,1,1
2005-03-08,THE CHANEL CHANNEL,2,1,5,2000,1,1
2005-03-08,THE REIGN IN SPAIN,2,3,2,800,0.5,1
2005-03-08,THE REIGN IN SPAIN,2,3,5,2000,0.5,1
2005-03-10,PRESIDENTIAL RELATIVES,1,4,5,1000,1,1
2005-03-10,"YOU, RODIN",2,5,2,800,0.5,1
2005-03-10,"YOU, RODIN",2,5,3,1200,0.5,1
2005-03-15,THE SPORTS PAGE,1,2,3,600,0.5,1
2005-03-15,THE SPORTS PAGE,1,2,5,1000,0.5,1
2005-03-15,FROM THE CIA WORLD FACTBOOK,2,4,2,800,1,1
2005-03-16,HISTORIC NAMES,1,1,2,400,1,1
2005-03-16,ROLLING STONE'S 500 GREATEST SONGS,2,2,4,1600,1,1
2005-03-16,PUBLISH OR PERISH,2,6,5,2000,1,1
2005-03-17,LEGAL LINGO,1,3,4,800,1,1
2005-03-17,ISLAND HOPPING,2,3,5,2000,1,1
2005-03-17,GRAMMAR,2,4,2,800,0.5,1
2005-03-17,GRAMMAR,2,4,4,1600,0.5,1
2005-03-21,I'LL HAVE A SUB TO GO,1,3,5,1000,1,1
2005-03-21,THEOLOGIANS,2,1,5,2000,1,1
2005-03-21,"SHAKESPEAREAN CROSSWORD CLUES ""M\""",2,3,4,1600,1,1
2005-03-22,WE WERE SOLDIERS,1,1,4,800,1,1
2005-03-22,GERMAN COMPOSERS,2,1,5,2000,1,1
2005-03-22,KIDDIE LIT,2,5,4,1600,1,1
2005-03-25,OLYMPIC MASCOTS,1,3,4,800,1,1
2005-03-25,PUT OUT THE GOOD SILVER,2,4,5,2000,1,1
2005-03-25,NUMERICAL PHRASES,2,6,3,1200,1,1
2005-03-28,BORN IN THE U.S.A.,1,3,4,800,1,1
2005-03-28,2004 PASSINGS,2,1,4,1600,1,1
2005-03-28,ADJECTIVES,2,6,3,1200,1,1
2005-03-29,THE PRESIDENT WHO SAID...,1,1,3,600,1,1
2005-03-29,WILL & DISGRACE,2,4,3,1200,1,1
2005-03-29,WISCONSIN 3-0,2,6,4,1600,1,1
2005-04-05,ROPE-POURRI,1,4,4,800,1,1
2005-04-05,SECOND-LARGEST CITIES,2,1,5,2000,1,1
2005-04-05,THEATRE,2,3,2,800,1,1
2005-04-07,DICTATOR TOTS,1,6,4,800,1,1
2005-04-07,LIFE AFTER DEATH,2,4,2,800,0.5,1
2005-04-07,LIFE AFTER DEATH,2,4,3,1200,0.5,1
2005-04-07,REPTILES,2,5,2,800,0.5,1
2005-04-07,REPTILES,2,5,5,2000,0.5,1
2005-04-08,"\""TOM\""",1,5,3,600,1,1
2005-04-08,WORLD HISTORY,2,1,5,2000,1,1
2005-04-08,VERBS,2,2,2,800,0.5,1
2005-04-08,VERBS,2,2,4,1600,0.5,1
2005-04-12,THAT'S DEBATABLE,1,5,4,800,1,1
2005-04-12,KING ME,2,1,5,2000,1,1
2005-04-12,FROM THE FRENCH,2,4,3,1200,1,1
2005-04-15,ALPHABETICALLY FIRST,1,3,3,600,1,1
2005-04-15,RELIGIOUS MATTERS,2,3,3,1200,1,1
2005-04-15,CORPORATE SPONSORSHIP,2,5,4,1600,1,1
2005-04-19,CHICAGO,1,1,3,600,1,1
2005-04-19,OCCUPATIONAL NAMES,2,4,3,1200,1,1
2005-04-19,ABBR.,2,6,4,1600,1,1
2005-04-20,JOLLY ROGER,1,2,3,600,0.5,1
2005-04-20,JOLLY ROGER,1,2,4,800,0.5,1
2005-04-20,BEND IT LIKE BECKETT,2,4,4,1600,1,1
2005-04-20,CAPITAL CITIES,2,5,5,2000,1,1
2005-04-21,IN THE DICTIONARY,1,6,4,800,0.5,1
2005-04-21,IN THE DICTIONARY,1,6,5,1000,0.5,1
2005-04-21,STARDUST,2,2,4,1600,1,1
2005-04-21,DEEP PURPLE,2,5,3,1200,0.5,1
2005-04-21,DEEP PURPLE,2,5,4,1600,0.5,1
2005-04-22,SHOW ME THE MONEY SLANG,2,4,4,1600,1,1
2005-04-22,THE NEW YORKERS,2,5,5,2000,1,1
2005-04-25,FORMERLY KNOWN AS,1,5,3,600,1,1
2005-04-25,SCIENCE & NATURE,2,1,3,1200,1,1
2005-04-25,PRINCE,2,6,4,1600,1,1
2005-04-29,THE CIVIL WAR,1,1,5,1000,1,1
2005-04-29,"AMERICAN ""W""RITERS",2,3,3,1200,1,1
2005-04-29,RELIGION,2,5,4,1600,1,1
2005-05-02,"\""N""VELOPED",1,6,3,600,1,1
2005-05-02,SPELLINGE WYTH GEOFFREY CHAUCER,2,5,2,800,1,1
2005-05-02,"ENDS IN ""OO\""",2,6,3,1200,0.5,1
2005-05-02,"ENDS IN ""OO\""",2,6,4,1600,0.5,1
2005-05-03,THE JIMMY,1,5,5,1000,1,1
2005-05-03,THAT ISLAND IS OURS!,2,3,5,2000,1,1
2005-05-03,MUSIC APPRECIATION,2,5,3,1200,1,1
2005-05-05,BODY PARTS BY PREFIX,1,4,5,1000,1,1
2005-05-05,BEFORE HE WAS PRESIDENT...,2,1,4,1600,0.5,1
2005-05-05,BEFORE HE WAS PRESIDENT...,2,1,5,2000,0.5,1
2005-05-05,LETTER PERFECT,2,6,3,1200,1,1
2005-05-16,ISLANDS,1,1,4,800,1,1
2005-05-16,19th CENTURY AMERICA,2,3,5,2000,1,1
2005-05-16,PEN NAMES,2,5,5,2000,1,1
2005-05-17,LOGOS & TRADEMARKS,1,5,2,400,0.3333333333333333,1
2005-05-17,LOGOS & TRADEMARKS,1,5,3,600,0.3333333333333333,1
2005-05-17,LOGOS & TRADEMARKS,1,5,5,1000,0.3333333333333333,1
2005-05-17,NICKNAMES OF NEW YORK CITIES,2,3,3,1200,1,1
2005-05-17,AIRPORT NAMES,2,5,4,1600,1,1
2005-05-18,IT'S A TOUGH WORLD,1,3,5,1000,1,1
2005-05-18,NAME THAT DICTATOR,2,1,4,1600,1,1
2005-05-18,PULITZER-PRIZE WINNING WOMEN,2,5,4,1600,1,1
2005-05-19,AN ATTRACTIVE PREPOSITION,1,6,5,1000,1,1
2005-05-19,SYMPHONIES,2,4,3,1200,0.5,1
2005-05-19,SYMPHONIES,2,4,4,1600,0.5,1
2005-05-19,WE RULE,2,5,4,1600,1,1
2005-05-20,RUSSIAN GEOGRAPHY,1,4,3,600,1,1
2005-05-20,PRE-DATERS,2,1,4,1600,1,1
2005-05-20,AUTHOR!  ARTHUR!,2,5,2,800,1,1
2005-05-23,THE SMART SE,1,1,4,800,1,1
2005-05-23,MY CATEGORY WITH ANDRE,2,4,2,800,1,1
2005-05-23,IT CHANGED THE WORLD,2,5,3,1200,0.5,1
2005-05-23,IT CHANGED THE WORLD,2,5,5,2000,0.5,1
2005-05-24,HAUTE COUTURE,1,6,4,800,1,1
2005-05-24,RICH-ARTs & ROB-ARTs,2,1,2,800,0.3333333333333333,1
2005-05-24,RICH-ARTs & ROB-ARTs,2,1,3,1200,0.3333333333333333,1
2005-05-24,RICH-ARTs & ROB-ARTs,2,1,5,2000,0.3333333333333333,1
2005-05-24,"CROSSWORD CLUES ""T\""",2,4,3,1200,1,1
2005-05-25,MUSICAL INSTRUMENTS,1,4,3,600,0.3333333333333333,1
2005-05-25,MUSICAL INSTRUMENTS,1,4,4,800,0.3333333333333333,1
2005-05-25,MUSICAL INSTRUMENTS,1,4,5,1000,0.3333333333333333,1
2005-05-25,"\""G"" PEOPLE",2,4,3,1200,0.3333333333333333,1
2005-05-25,"\""G"" PEOPLE",2,4,4,1600,0.3333333333333333,1
2005-05-25,"\""G"" PEOPLE",2,4,5,2000,0.3333333333333333,1
2005-05-25,LATIN CLASS,2,5,4,1600,1,1
2005-05-26,BRITISH AUTHORS,1,1,3,600,0.5,1
2005-05-26,BRITISH AUTHORS,1,1,4,800,0.5,1
2005-05-26,DREAD,2,5,5,2000,1,1
2005-05-26,"\""LOCK""s",2,6,4,1600,1,1
2005-06-01,UNREAL ESTATE,1,4,3,600,1,1
2005-06-01,GRAVESIDE HUMOR,2,4,3,1200,1,1
2005-06-01,"LETS TAKE A ""D"" TOUR",2,5,4,1600,1,1
2005-06-02,THE QUOTABLE BROWNINGS,2,2,4,1600,1,1
2005-06-02,PICK ME A WIENER,2,5,3,1200,1,1
2005-06-03,PULITZER PRIZE-WINNING BIOS,1,4,4,800,1,1
2005-06-03,INFIELD OF DREAMS,2,2,3,1200,0.5,1
2005-06-03,INFIELD OF DREAMS,2,2,4,1600,0.5,1
2005-06-03,"\""O"", WHAT A PLACE!",2,3,3,1200,1,1
2005-06-06,BLOWIN' IN THE WIND,1,1,3,600,1,1
2005-06-06,YOU DESERVE A SHOWBIZ AWARD!,2,2,4,1600,1,1
2005-06-06,WE GET LETTERS,2,6,4,1600,1,1
2005-06-08,"\""WEST"" SIDE STORY",1,6,5,1000,1,1
2005-06-08,"\""BI""OLOGY",2,1,4,1600,0.5,1
2005-06-08,"\""BI""OLOGY",2,1,5,2000,0.5,1
2005-06-08,LINES FROM POE,2,5,4,1600,1,1
2005-06-09,"OH, WITTY WOMAN",1,3,5,1000,1,1
2005-06-09,AT THE MOVIES,2,2,4,1600,1,1
2005-06-09,ARTISTS,2,3,2,800,0.5,1
2005-06-09,ARTISTS,2,3,5,2000,0.5,1
2005-06-10,SALT,1,5,4,800,1,1
2005-06-10,AFRICAN HISTORY,2,1,4,1600,1,1
2005-06-10,SHAKESPEERS,2,4,4,1600,1,1
2005-06-13,THEN WE CAN DIG IT,1,6,4,800,1,1
2005-06-13,CLASSICAL MUSIC,2,1,4,1600,0.5,1
2005-06-13,CLASSICAL MUSIC,2,1,5,2000,0.5,1
2005-06-14,THE 50 STATES,1,1,5,1000,1,1
2005-06-14,AT THE BALLET,2,1,4,1600,1,1
2005-06-14,GO,2,6,4,1600,1,1
2005-06-15,THE DREADED OPERA CATEGORY,1,1,4,800,1,1
2005-06-15,GIMME MY HUNCHBACK,2,4,4,1600,1,1
2005-06-15,PREHISTORIC CRITTERS,2,5,2,800,0.5,1
2005-06-15,PREHISTORIC CRITTERS,2,5,5,2000,0.5,1
2005-06-17,PRESIDENTIAL CAMPAIGNS,1,4,4,800,1,1
2005-06-17,MYTHOLOGICAL CREATURES,2,4,4,1600,1,1
2005-06-17,"TRIPLE ""A\""",2,6,3,1200,0.3333333333333333,1
2005-06-17,"TRIPLE ""A\""",2,6,4,1600,0.3333333333333333,1
2005-06-17,"TRIPLE ""A\""",2,6,5,2000,0.3333333333333333,1
2005-06-20,BOOK ENDS,1,6,4,800,1,1
2005-06-20,JOHN/PAUL,2,2,3,1200,1,1
2005-06-20,LEO,2,5,4,1600,1,1
2005-06-22,POPULATIONS,1,5,3,600,1,1
2005-06-22,THE THINGS YOU SAY!,2,6,4,1600,1,1
2005-06-23,BODIES OF WATER,1,1,4,800,0.5,1
2005-06-23,BODIES OF WATER,1,1,5,1000,0.5,1
2005-06-23,GENUS I.Q.,2,4,4,1600,1,1
2005-06-23,5 SELLABLE WORDS,2,6,4,1600,1,1
2005-06-24,PRESIDENTS & BASEBALL,1,1,5,1000,1,1
2005-06-24,COMING TO AMERICA,2,1,5,2000,1,1
2005-06-24,I AM I SAID,2,5,3,1200,1,1
2005-06-28,IN THE PANTRY,1,3,4,800,1,1
2005-06-28,AMERICAN TOWNS & CITIES,2,3,2,800,1,1
2005-06-28,2 PARTS OF SPEECH,2,6,5,2000,1,1
2005-06-30,KEEP THE FAITH,1,4,4,800,1,1
2005-06-30,USA!! USA!!,2,1,3,1200,0.5,1
2005-06-30,USA!! USA!!,2,1,5,2000,0.5,1
2005-06-30,"ENDS IN ""TU\""",2,6,5,2000,1,1
2005-07-05,SPANISH,1,6,3,600,1,1
2005-07-05,AUTHORS,2,4,5,2000,1,1
2005-07-05,BELIEFS,2,5,3,1200,1,1
2005-07-06,PAYING TRIBUTE,1,3,5,1000,1,1
2005-07-06,THE HIGH COST OF DYING,2,1,4,1600,1,1
2005-07-06,ANTS,2,5,3,1200,1,1
2005-07-07,RHYME TIME,1,6,5,1000,1,1
2005-07-07,ANDREW JACKSON'S HERMITAGE,2,1,4,1600,1,1
2005-07-07,LIQUIDS,2,3,2,800,1,1
2005-07-08,HENRY,1,4,4,800,1,1
2005-07-08,MAKING THE CUT,2,4,3,1200,1,1
2005-07-08,SCIENCE GUYS,2,5,4,1600,1,1
2005-07-13,NOUN TO VERB,1,6,2,400,1,1
2005-07-13,BOTANY,2,1,4,1600,1,1
2005-07-13,ROADSIDE ATTRACTIONS,2,4,1,400,0.25,1
2005-07-13,ROADSIDE ATTRACTIONS,2,4,2,800,0.25,1
2005-07-13,ROADSIDE ATTRACTIONS,2,4,3,1200,0.25,1
2005-07-13,ROADSIDE ATTRACTIONS,2,4,5,2000,0.25,1
2005-07-15,CASH,1,5,4,800,1,1
2005-07-15,DWIGHT D. EISENHOWER,2,1,1,400,0.25,1
2005-07-15,DWIGHT D. EISENHOWER,2,1,2,800,0.25,1
2005-07-15,DWIGHT D. EISENHOWER,2,1,3,1200,0.25,1
2005-07-15,DWIGHT D. EISENHOWER,2,1,5,2000,0.25,1
2005-07-15,QUOTES!,2,5,5,2000,1,1
2005-07-19,ON THE MAP,1,1,5,1000,1,1
2005-07-19,THE MAYFLOWER,2,6,3,1200,1,1
2005-07-20,RESCUE ME!,1,3,3,600,1,1
2005-07-20,BIBLICAL QUOTES,2,3,3,1200,1,1
2005-07-20,THE MATERIAL WORLD,2,4,2,800,0.3333333333333333,1
2005-07-20,THE MATERIAL WORLD,2,4,3,1200,0.3333333333333333,1
2005-07-20,THE MATERIAL WORLD,2,4,5,2000,0.3333333333333333,1
2005-09-13,FRUIT,1,3,4,800,1,1
2005-09-13,NOVEL CHARACTERS,2,1,3,1200,1,1
2005-09-13,THE PRIME MINISTER OF INDIA,2,5,5,2000,1,1
2005-09-19,2005 FICTION BESTSELLERS,1,1,3,600,1,1
2005-09-19,TIME's TOP 100,2,4,3,1200,1,1
2005-09-19,SONNETS,2,5,2,800,1,1
2005-09-21,BORN,1,5,2,400,1,1
2005-09-21,SHAKESPEARE'S WOMEN,2,3,2,800,1,1
2005-09-21,MOUNTAINS,2,5,3,1200,1,1
2005-09-26,CITY NICKNAMES,1,4,5,1000,1,1
2005-09-26,THE ENVIRONMENT,2,3,4,1600,1,1
2005-09-26,"\""WAR\""",2,6,5,2000,1,1
2005-09-27,CARS,1,3,5,1000,1,1
2005-09-27,LITERARY ____ OF ____,2,2,5,2000,1,1
2005-09-27,IT HAPPENED ONE KNIGHT,2,4,5,2000,1,1
2005-09-28,"ELEMENTARY, MY DEAR",1,4,4,800,1,1
2005-09-28,LONG WORDS,2,3,5,2000,1,1
2005-09-28,ALL THE WORLD'S A STAGE,2,4,2,800,1,1
2005-09-29,"\""SOUTH"" PARK",1,3,3,600,1,1
2005-09-29,MATH,2,1,3,1200,0.3333333333333333,1
2005-09-29,MATH,2,1,4,1600,0.3333333333333333,1
2005-09-29,MATH,2,1,5,2000,0.3333333333333333,1
2005-09-29,START SPREADIN' THE NOOSE,2,3,3,1200,1,1
2005-10-03,COLLEGES & UNIVERSITIES,1,3,2,400,1,1
2005-10-03,MOVIE DIRECTORS,2,2,2,800,0.5,1
2005-10-03,MOVIE DIRECTORS,2,2,4,1600,0.5,1
2005-10-03,THE LAND DOWN UNDER,2,3,5,2000,1,1
2005-10-06,WHEN YOU GET THE MONEY,1,1,4,800,1,1
2005-10-07,BESTSELLERS,1,4,4,800,1,1
2005-10-07,GREEK GODS,2,1,4,1600,1,1
2005-10-07,AROUND THE U.S.A.,2,3,1,400,0.5,1
2005-10-07,AROUND THE U.S.A.,2,3,5,2000,0.5,1
2005-10-13,THE BOOK NOOK,1,3,5,1000,1,1
2005-10-13,THE AMERICAN REVOLUTION,2,1,4,1600,1,1
2005-10-13,LAKES & RIVERS,2,5,3,1200,1,1
2005-10-14,VOCABULARY TEST,1,2,4,800,1,1
2005-10-14,AMERICAN GOVERNMENT,2,5,2,800,1,1
2005-10-17,MY OWN PRIVATE IDAHO,1,1,5,1000,1,1
2005-10-17,THE 19th CENTURY,2,1,5,2000,1,1
2005-10-17,SOUTH OF THE BORDER,2,4,4,1600,0.5,1
2005-10-17,SOUTH OF THE BORDER,2,4,5,2000,0.5,1
2005-10-18,ASIA,2,1,4,1600,1,1
2005-10-18,THE GREAT & NEAR-GREAT,2,3,4,1600,0.5,1
2005-10-18,THE GREAT & NEAR-GREAT,2,3,5,2000,0.5,1
2005-10-19,FAMILIAR PHRASES,1,4,5,1000,1,1
2005-10-19,"A WORLD OF ""P""OETS",2,3,2,800,1,1
2005-10-19,CATS & DOGS,2,5,4,1600,1,1
2005-10-25,SPEECH!  SPEECH!,1,5,3,600,1,1
2005-10-25,ALMOST ASSASSINATED,2,3,4,1600,1,1
2005-10-25,"FURRED, FEATHERED, FINNED",2,5,4,1600,0.5,1
2005-10-25,"FURRED, FEATHERED, FINNED",2,5,5,2000,0.5,1
2005-10-26,ENDS WITH 2 VOWELS,1,6,3,600,0.5,1
2005-10-26,ENDS WITH 2 VOWELS,1,6,5,1000,0.5,1
2005-10-26,THE SEVENTH SEAL,2,1,2,800,0.5,1
2005-10-26,THE SEVENTH SEAL,2,1,3,1200,0.5,1
2005-10-27,THE SPANISH-AMERICAN WAR,1,1,4,800,1,1
2005-10-27,ARCHITECTS,2,1,4,1600,1,1
2005-10-27,WHERE THERE'S A WILL,2,5,4,1600,1,1
2005-10-28,MAGAZINES & NEWSPAPERS,1,5,2,400,1,1
2005-10-28,20th CENTURY LITERATURE,2,1,3,1200,1,1
2005-10-28,PAIR CAPITA,2,5,5,2000,1,1
2005-11-01,NAME THE YEAR,1,1,5,1000,1,1
2005-11-01,EVEN STEPHEN,2,5,4,1600,1,1
2005-11-01,ALLITERATIVE RESPONSES,2,6,3,1200,1,1
2005-11-02,NATIONAL HISTORIC SITES,1,1,2,400,1,1
2005-11-02,18th CENTURY BRITAIN,2,1,3,1200,0.5,1
2005-11-02,18th CENTURY BRITAIN,2,1,5,2000,0.5,1
2005-11-02,BEFORE & AFTER,2,6,3,1200,1,1
2005-11-04,HEAD NORTH,1,1,4,800,1,1
2005-11-04,BABY BOOKS,2,3,3,1200,1,1
2005-11-04,THE BOUNTY OF THE PIG,2,4,4,1600,0.5,1
2005-11-04,THE BOUNTY OF THE PIG,2,4,5,2000,0.5,1
2005-11-07,I LEARNED IT FROM SHAKESPEARE,1,4,5,1000,1,1
2005-11-07,TO PHRASE A COIN,2,3,4,1600,1,1
2005-11-07,FINALS,2,5,4,1600,1,1
2005-11-08,PANTHERS & BOBCATS,1,1,4,800,1,1
2005-11-08,CLIFFS NOTES: DRAMA,2,1,2,800,1,1
2005-11-08,MEDICAL PREFIXES & SUFFIXES,2,5,3,1200,1,1
